0
repli, 1.54684095861
paper, 1.17647058824
debat, 1.11111111111
argument, 1.11111111111
caus, 1.11111111111
martyr, 0.958605664488
weird, 0.740740740741
exist, 0.740740740741
statement, 0.740740740741
unknown, 0.740740740741
head, 0.588235294118
meantim, 0.588235294118
mind, 0.588235294118
school, 0.588235294118
thread, 0.588235294118
academ, 0.588235294118
around, 0.588235294118
chanc, 0.588235294118
cite, 0.588235294118
consid, 0.588235294118
interpret, 0.588235294118
main, 0.588235294118
moral, 0.588235294118
reproduct, 0.588235294118
research, 0.588235294118
rob, 0.588235294118
six, 0.588235294118
soon, 0.588235294118
 endline 




